Employee_ID,Gender,Age,Education_Level,Relationship_Status,Hometown,Unit,Decision_skill_possess,Time_of_service,Time_since_Salary_Increment,Distance_from_Home,Travel_Rate,Workload_Index,Pay_Scale,Compensation_and_Benefits,Post_Level,Growth_Rate,VAR2,VAR3,VAR4,Yearly_Trainings,Weekly_Over_Time,Work_Life_Balance,Attrition_rate,,,,,
EID_5707,F,46,2,Married,Lebanon,Sales,Behavioral,11,3,74,0,1,4,type2,3,4,-0.1048,0.7075,2,4,8,3,0.3245,,,,,
EID_2222,F,50,3,Married,Springfield,Accounting and Finance,Directive,32,1,38,1,2,9,type2,1,3,0.7516,-0.4537,1,3,7,3,0.037,,,,,
EID_14712,F,29,1,Married,Springfield,Logistics,Conceptual,6,4,46,0,2,4,type2,2,3,-0.1048,-0.4537,1,2,8,3,0.0646,,,,,
EID_8744,F,43,3,Married,Lebanon,Purchasing,Behavioral,14,4,33,1,3,1,type2,4,1,0.7516,0.7075,1,2,6,5,0.2716,,,,,
EID_13230,F,27,2,Married,Springfield,Logistics,Directive,3,3,67,1,3,2,type2,2,4,0.7516,0.7075,,4,8,3,0.04,,,,,
EID_9438,F,45,3,Married,Lebanon,IT,Directive,19,2,63,2,2,1,type2,4,4,0.7516,-0.4537,2,2,8,4,0.2774,,,,,
EID_9816,F,37,4,Married,Franklin,Human Resource Management,Behavioral,10,1,55,0,1,5,type3,1,3,-1.8176,-0.4537,2,3,7,3,0.152,,,,,
EID_7350,M,51,4,Married,Lebanon,IT,Conceptual,16,2,70,0,4,3,type4,3,4,-1.8176,-0.4537,1,3,8,5,0.1153,,,,,
EID_12856,F,38,4,Married,Springfield,Logistics,Directive,11,3,31,0,3,3,type3,3,3,-0.1048,0.7075,2,4,7,2,0.4267,,,,,
EID_8909,M,58,3,Married,Springfield,Logistics,Directive,26,3,34,0,3,8,type2,4,4,0.7516,1.8688,1,3,8,3,0.0996,,,,,
EID_5713,F,46,2,Married,Clinton,Accounting and Finance,Conceptual,14,1,25,0,3,5,type4,2,3,0.7516,1.8688,2,3,6,3,0.1336,,,,,
EID_25448,F,47,3,Married,Lebanon,Logistics,Directive,15,4,50,1,2,8,type3,1,3,-1.8176,-2.7762,2,3,5,5,0.095,,,,,
EID_17395,F,22,3,Married,Springfield,Logistics,Analytical,3,1,29,0,2,6,type2,4,2,0.7516,-0.4537,2,3,6,3,0.0056,,,,,
EID_25362,M,26,2,Married,Franklin,Logistics,Conceptual,3,3,38,1,2,7,type3,4,4,0.7516,0.7075,1,4,7,3,0.1787,,,,,
EID_2550,F,62,2,Single,Lebanon,Marketing,Conceptual,23,3,61,0,2,10,type2,2,2,-0.9612,-0.4537,2,3,8,3,0.0064,,,,,
EID_10966,M,34,1,Married,Washington,IT,Directive,7,2,46,1,2,9,type3,5,3,0.7516,1.8688,1,2,6,4,0.0306,,,,,
EID_8971,F,43,4,Single,Washington,IT,Directive,10,4,70,1,3,4,type2,1,3,-0.9612,-0.4537,2,3,5,2,0.0837,,,,,
EID_17484,F,24,5,Single,Springfield,IT,Analytical,5,3,70,2,4,8,type2,2,4,1.6081,1.8688,2,3,7,3,0.2742,,,,,
EID_15649,M,23,4,Married,Franklin,Logistics,Behavioral,4,1,48,1,2,5,type2,1,3,-0.1048,0.7075,2,3,7,4,0.017,,,,,
EID_15360,F,27,3,Married,Washington,Accounting and Finance,Conceptual,4,3,22,0,3,6,type2,1,3,0.7516,-0.4537,,3,8,3,0.0433,,,,,
EID_17986,F,21,4,Married,Springfield,Logistics,Behavioral,2,2,74,0,3,5,type3,2,2,0.7516,-0.4537,3,3,8,3,0.1382,,,,,
EID_24248,F,47,4,Married,Lebanon,Human Resource Management,Conceptual,18,3,70,1,3,7,type4,1,3,-0.1048,-0.4537,2,2,7,3,0.2911,,,,,
EID_4665,M,64,3,Married,Lebanon,Marketing,Conceptual,34,2,66,1,5,2,type3,2,3,-0.1048,0.7075,2,3,5,3,0.1262,,,,,
EID_15707,M,30,3,Married,Lebanon,IT,Directive,8,2,34,1,2,6,type2,2,4,0.7516,0.7075,2,3,5,3,0.2828,,,,,
EID_6415,M,53,4,Single,Lebanon,Accounting and Finance,Analytical,19,2,71,2,1,2,type1,5,3,-0.1048,0.7075,2,2,6,5,0.0124,,,,,
EID_7031,F,65,4,Single,Lebanon,R&D,Behavioral,27,2,45,1,4,8,type2,2,3,,0.7075,3,5,8,3,0.1925,,,,,
EID_13921,F,31,3,Married,Lebanon,Operarions,Behavioral,7,4,36,1,2,8,type3,1,5,-1.8176,0.7075,,3,8,2,0.1161,,,,,
EID_9456,F,38,4,Married,Springfield,R&D,Analytical,13,1,47,1,3,1,type2,4,3,0.7516,0.7075,3,2,7,3,0.102,,,,,
EID_17308,M,22,3,Single,Lebanon,Operarions,Analytical,3,1,68,0,2,4,type1,1,4,0.7516,0.7075,3,3,6,3,0.2313,,,,,
EID_7047,M,48,3,Married,Springfield,Quality,Directive,21,1,57,2,2,8,type2,3,3,-0.9612,-0.4537,1,2,5,3,0.1998,,,,,
EID_7254,M,51,4,Married,Washington,Purchasing,Analytical,20,3,45,1,2,6,type3,3,2,0.7516,-0.4537,2,2,7,2,0.2577,,,,,
EID_4893,M,64,3,Married,Springfield,Sales,Behavioral,29,4,73,1,4,8,type3,4,1,-0.1048,0.7075,2,2,5,3,0.0433,,,,,
EID_9918,F,37,4,Married,Clinton,Sales,Directive,10,2,44,2,4,1,type0,1,3,-0.1048,-2.7762,2,3,9,2,0.1737,,,,,
EID_22532,F,35,4,Married,Springfield,R&D,Conceptual,13,2,59,1,2,8,type2,3,3,-1.8176,0.7075,2,4,6,3,0.2586,,,,,
EID_4248,M,49,3,Married,Lebanon,IT,Directive,18,1,29,0,3,5,type2,3,2,-0.1048,-0.4537,2,4,9,3,0.0845,,,,,
EID_9235,F,61,1,Single,Springfield,Sales,Behavioral,28,4,55,2,3,10,type2,1,3,-0.9612,0.7075,2,3,7,3,0.0754,,,,,
EID_1224,M,60,3,Single,Lebanon,R&D,Directive,31,1,62,1,5,4,type2,4,3,-0.1048,0.7075,2,1,6,3,0.0134,,,,,
EID_20176,M,47,4,Single,Springfield,Accounting and Finance,Analytical,14,4,70,1,3,5,type1,1,3,-0.9612,-0.4537,2,3,7,5,0.2915,,,,,
EID_3806,F,59,2,Married,Washington,IT,Behavioral,32,1,45,0,5,8,type1,3,2,0.7516,0.7075,1,2,6,3,0.268,,,,,
EID_8263,F,60,4,Married,Springfield,IT,Conceptual,33,1,42,0,3,1,type2,4,3,-0.9612,-0.4537,2,3,5,2,0.348,,,,,
EID_10456,M,44,2,Single,Franklin,Logistics,Analytical,13,1,20,0,2,8,type2,2,3,-0.1048,0.7075,3,3,7,5,0.1308,,,,,
EID_24916,M,28,3,Single,Clinton,IT,Analytical,5,2,20,0,2,5,type2,2,3,-0.9612,-0.4537,1,3,9,3,0.1323,,,,,
EID_13354,F,36,4,Married,Clinton,Operarions,Conceptual,8,2,57,0,3,6,type3,1,4,0.7516,0.7075,2,3,7,3,0.1711,,,,,
EID_7396,F,43,5,Married,Lebanon,Logistics,Analytical,16,3,25,0,4,5,type2,3,3,0.7516,0.7075,2,2,5,3,0.1386,,,,,
EID_3224,F,60,4,Single,Franklin,Purchasing,Conceptual,24,2,22,0,1,4,type3,1,4,-0.9612,0.7075,2,1,8,3,0.0072,,,,,
EID_23318,M,27,4,Married,Lebanon,Purchasing,Conceptual,5,2,54,1,3,5,type3,3,3,0.7516,0.7075,2,4,6,3,0.4593,,,,,
EID_6733,F,50,3,Single,Springfield,Logistics,Directive,29,4,21,1,4,4,type3,4,2,-0.9612,1.8688,2,3,7,5,0.2206,,,,,
EID_24574,M,24,2,Married,Lebanon,IT,Conceptual,4,0,54,2,4,7,type3,4,3,1.6081,0.7075,1,3,8,5,0.1956,,,,,
EID_2244,F,58,4,Married,Lebanon,Purchasing,Analytical,19,2,51,1,3,4,type2,1,4,0.7516,-0.4537,2,4,7,3,0.2794,,,,,
EID_17112,M,27,3,Married,Clinton,IT,Conceptual,4,4,53,0,3,4,type2,2,3,-0.1048,-1.615,,3,5,4,0.3287,,,,,
EID_3763,F,50,2,Single,Lebanon,Sales,Behavioral,23,4,21,1,5,5,type3,4,3,0.7516,0.7075,2,3,7,4,0.2178,,,,,
EID_12062,M,35,3,Single,Washington,Logistics,Behavioral,7,3,39,1,3,6,type2,,3,0.7516,0.7075,2,2,9,4,0.0856,,,,,
EID_23182,F,54,3,Single,Lebanon,IT,Behavioral,24,1,35,1,1,8,type2,1,3,-0.1048,-1.615,2,4,8,4,0.8365,,,,,
EID_21572,F,25,4,Single,Springfield,Accounting and Finance,Conceptual,6,3,45,1,4,8,type3,1,1,-1.8176,0.7075,2,2,6,3,0.2726,,,,,
EID_2877,F,56,4,Married,Franklin,R&D,Conceptual,19,3,54,1,1,4,type2,2,5,1.6081,0.7075,2,2,8,3,0.2337,,,,,
EID_3241,F,51,4,Married,Franklin,Purchasing,Conceptual,13,3,51,2,4,5,type2,1,3,-0.1048,-0.4537,2,3,6,4,0.0494,,,,,
EID_1714,M,65,4,Married,Lebanon,Operarions,Directive,33,1,59,1,2,5,type2,1,3,-0.1048,0.7075,,2,9,1,0.1463,,,,,
EID_7207,M,46,3,Single,Franklin,Logistics,Conceptual,19,1,43,1,1,2,type2,2,3,,-1.615,,3,7,3,0.0487,,,,,
EID_10565,M,39,5,Single,Lebanon,IT,Analytical,11,2,50,1,3,4,type3,3,1,-0.1048,-0.4537,2,2,7,3,0.4921,,,,,
EID_10149,M,40,3,Single,Springfield,IT,Directive,15,4,69,1,3,2,type2,4,5,0.7516,-1.615,2,2,7,3,0.0364,,,,,
EID_10279,M,36,4,Married,Washington,IT,Analytical,9,2,35,0,3,6,type0,1,2,-0.1048,-1.615,2,4,8,3,0.1103,,,,,
EID_2919,F,56,1,Married,Lebanon,Accounting and Finance,Conceptual,24,1,30,2,3,8,type3,3,3,-0.1048,-0.4537,2,3,8,1,0.1702,,,,,
EID_9177,F,60,1,Married,Washington,IT,Directive,23,4,60,1,3,5,type3,4,3,-0.9612,0.7075,2,3,8,3,0.1177,,,,,
EID_3561,F,59,5,Married,Lebanon,Marketing,Analytical,24,4,67,1,3,8,type3,2,4,0.7516,-0.4537,2,3,8,3,0.141,,,,,
EID_25349,M,26,4,Married,Lebanon,Sales,Behavioral,3,3,41,0,5,5,type3,2,4,-1.8176,-0.4537,2,2,8,4,0.1352,,,,,
EID_7338,M,65,4,Single,Springfield,IT,Conceptual,37,4,73,1,3,6,type2,1,3,-0.1048,-0.4537,1,3,6,3,0.1202,,,,,
EID_5398,F,55,3,Single,Washington,Security,Behavioral,20,1,46,0,3,9,type0,4,2,0.7516,-0.4537,2,3,7,1,0.0493,,,,,
EID_17100,F,27,3,Single,Lebanon,Logistics,Behavioral,4,2,66,0,3,5,type3,1,2,0.7516,-0.4537,2,2,7,3,0.1775,,,,,
EID_23072,F,35,3,Married,Springfield,Logistics,Analytical,7,1,46,1,4,7,type2,4,3,-0.1048,-1.615,2,3,8,2,0.0244,,,,,
EID_12536,F,35,3,Single,Lebanon,Operarions,Analytical,7,4,49,2,5,6,type3,3,3,0.7516,-0.4537,2,2,8,3,0.1485,,,,,
EID_19907,M,25,3,Married,Lebanon,Logistics,Directive,4,0,59,1,3,4,type2,2,3,-0.1048,-0.4537,2,4,7,3,0.293,,,,,
EID_17296,F,23,3,Married,Springfield,Human Resource Management,Directive,4,2,53,0,1,6,type2,4,4,-0.1048,-0.4537,2,4,7,3,0.1646,,,,,
EID_24782,M,30,1,Single,Springfield,IT,Analytical,6,0,61,1,4,10,type3,1,4,-0.9612,1.8688,2,4,8,3,0.3263,,,,,
EID_13406,F,31,2,Married,Washington,Accounting and Finance,Conceptual,2,2,56,0,2,1,type2,4,3,1.6081,1.8688,2,4,8,1,0.0394,,,,,
EID_19813,F,28,3,Married,Franklin,Operarions,Behavioral,5,2,65,1,3,10,type3,4,3,1.6081,0.7075,2,2,8,3,0.289,,,,,
EID_4082,F,49,5,Married,Clinton,Logistics,Conceptual,26,3,70,2,1,8,type3,1,3,0.7516,-1.615,2,3,7,3,0.1121,,,,,
EID_19476,F,28,2,Married,Lebanon,Human Resource Management,Conceptual,5,3,64,0,1,5,type2,2,3,-0.1048,-0.4537,2,2,5,3,0.7109,,,,,
EID_14169,F,29,1,Single,Lebanon,Logistics,Directive,6,4,57,1,2,3,type4,4,3,,-0.4537,2,2,7,3,0.0283,,,,,
EID_17074,F,22,3,Single,Washington,Logistics,Analytical,3,3,56,0,3,5,type2,1,3,0.7516,-0.4537,2,3,8,3,0.2859,,,,,
EID_12477,M,39,4,Single,Lebanon,Purchasing,Behavioral,14,1,45,0,2,8,type3,1,3,-0.1048,-0.4537,1,3,7,4,0.4068,,,,,
EID_1928,F,59,2,Single,Springfield,Logistics,Directive,21,2,64,1,1,8,type2,3,3,0.7516,-0.4537,2,2,5,3,0.2569,,,,,
EID_14481,M,33,3,Single,Lebanon,R&D,Analytical,8,1,28,1,3,10,type2,2,5,-0.1048,-0.4537,3,2,8,3,0.7649,,,,,
EID_4826,M,65,3,Single,Springfield,R&D,Directive,33,4,49,1,2,5,type3,2,3,0.7516,0.7075,2,3,8,3,0.1075,,,,,
EID_7589,F,49,3,Single,Lebanon,IT,Analytical,27,4,65,1,4,2,type2,1,3,1.6081,0.7075,,3,8,4,0.0907,,,,,
EID_16561,F,28,4,Single,Clinton,Sales,Analytical,4,3,63,1,5,6,type2,2,3,-0.9612,0.7075,1,1,8,4,0.2252,,,,,
EID_14830,F,26,3,Single,Springfield,Logistics,Directive,4,4,68,0,1,6,type2,2,2,-0.1048,-0.4537,2,3,7,5,0.2644,,,,,
EID_11170,M,37,5,Married,Lebanon,Purchasing,Directive,8,3,59,2,2,5,type2,3,3,0.7516,-0.4537,2,2,8,5,0.0995,,,,,
EID_13490,M,36,3,Single,Springfield,IT,Conceptual,9,2,72,1,3,7,type2,1,1,-0.1048,0.7075,2,3,9,3,0.1989,,,,,
EID_3209,M,60,2,Married,Lebanon,R&D,Conceptual,21,4,34,1,4,9,type2,3,4,-1.8176,-0.4537,2,3,8,3,0.0853,,,,,
EID_23150,F,24,1,Married,Lebanon,IT,Conceptual,3,0,47,0,3,4,type4,3,3,,-0.4537,2,3,7,5,0.5126,,,,,
EID_7641,F,62,3,Single,Lebanon,R&D,Behavioral,40,2,21,1,2,10,type2,2,3,-0.1048,0.7075,2,3,8,3,0.007,,,,,
EID_13678,M,30,1,Single,Springfield,R&D,Conceptual,8,3,24,0,1,1,type2,2,3,-0.1048,-0.4537,2,3,7,5,0.351,,,,,
EID_11394,F,33,4,Single,Washington,Logistics,Directive,7,1,56,0,1,8,type4,1,2,0.7516,0.7075,2,2,5,4,0.0391,,,,,
EID_10940,M,43,3,Married,Lebanon,Sales,Behavioral,16,3,41,1,3,6,type2,3,3,1.6081,-0.4537,,2,8,5,0.1185,,,,,
EID_22949,M,26,3,Married,Springfield,IT,Conceptual,2,2,72,1,3,5,type2,3,1,-1.8176,-0.4537,2,3,8,5,0.0617,,,,,
EID_24672,M,28,4,Single,Lebanon,Logistics,Conceptual,6,2,33,1,1,7,type2,2,2,0.7516,0.7075,2,2,8,3,0.6111,,,,,
EID_16400,M,25,5,Married,Lebanon,Sales,Directive,6,1,24,1,2,8,type2,1,3,,-0.4537,2,4,8,5,0.0893,,,,,
EID_17077,F,22,4,Married,Franklin,Sales,Directive,3,1,45,1,5,6,type2,3,5,-0.9612,-0.4537,2,2,9,1,0.0579,,,,,
EID_3730,F,64,4,Married,Clinton,Human Resource Management,Analytical,35,2,44,2,2,10,type2,2,4,-0.1048,-0.4537,2,4,7,3,0.2235,,,,,
EID_8767,M,59,4,Married,Washington,R&D,Behavioral,35,2,49,2,2,5,type2,2,3,,-1.615,2,3,5,3,0.0736,,,,,
EID_20459,F,37,5,Single,Springfield,Logistics,Conceptual,10,2,41,0,1,8,type4,4,3,,0.7075,2,4,8,4,0.439,,,,,
EID_9170,F,38,3,Single,Lebanon,IT,Conceptual,13,4,70,0,3,9,type2,2,2,0.7516,0.7075,2,2,5,3,0.0777,,,,,
EID_16966,F,27,4,Married,Washington,Marketing,Directive,3,1,48,1,3,6,type3,1,5,0.7516,1.8688,2,3,5,3,0.0836,,,,,
EID_22946,M,25,4,Single,Franklin,R&D,Conceptual,6,1,67,0,2,8,type3,2,2,,0.7075,2,2,6,2,0.0146,,,,,
EID_13208,F,32,4,Married,Springfield,Sales,Conceptual,5,4,67,2,4,7,type3,3,3,-0.1048,1.8688,2,2,6,3,0.0766,,,,,
EID_12768,M,35,3,Married,Franklin,IT,Conceptual,7,4,34,0,3,9,type3,3,3,-1.8176,-0.4537,2,3,8,4,0.3864,,,,,
EID_10656,F,39,2,Married,Springfield,Purchasing,Analytical,16,2,22,1,2,5,type2,4,3,-0.1048,-0.4537,2,2,6,4,0.228,,,,,
EID_23141,M,54,1,Single,Lebanon,R&D,Conceptual,21,2,50,0,3,9,type2,2,3,0.7516,0.7075,2,3,7,4,0.2368,,,,,
EID_25250,M,27,1,Married,Lebanon,Accounting and Finance,Directive,5,1,28,1,5,10,type2,4,3,0.7516,1.8688,1,2,6,2,0.1923,,,,,
EID_3886,M,53,2,Married,Washington,Human Resource Management,Conceptual,16,4,45,1,2,8,type2,1,3,,-0.4537,2,2,5,2,0.1151,,,,,
EID_9196,F,42,1,Married,Franklin,Sales,Conceptual,5,2,44,2,4,6,type2,4,3,0.7516,0.7075,2,3,7,5,0.1065,,,,,
EID_7136,F,55,5,Married,Franklin,Accounting and Finance,Behavioral,12,2,73,0,2,1,type2,4,3,-0.1048,-0.4537,2,1,8,3,0.1033,,,,,
EID_4163,M,53,3,Married,Springfield,IT,Conceptual,14,4,28,1,4,9,type3,2,4,-0.1048,0.7075,2,3,6,3,0.1889,,,,,
EID_2125,F,54,3,Single,Franklin,IT,Conceptual,18,2,37,1,5,10,type2,4,3,-0.9612,-0.4537,1,3,6,3,0.1074,,,,,
EID_18741,F,20,3,Married,Washington,Sales,Directive,1,1,39,0,3,8,type2,2,4,-0.1048,-0.4537,2,2,6,5,0.3137,,,,,
EID_14813,F,24,3,Single,Springfield,Purchasing,Analytical,5,1,33,2,2,4,type2,4,3,0.7516,-0.4537,2,3,5,4,0.0131,,,,,
EID_1472,F,56,3,Married,Lebanon,Sales,Behavioral,20,4,42,1,4,8,type1,4,3,0.7516,-1.615,1,4,9,1,0.1413,,,,,
EID_13144,M,37,4,Single,Franklin,Operarions,Analytical,11,3,28,0,4,4,type2,1,5,-1.8176,-0.4537,2,4,8,4,0.1069,,,,,
EID_13425,F,27,3,Married,Springfield,Logistics,Analytical,4,4,54,1,3,5,type2,5,5,-0.9612,-0.4537,2,4,7,3,0.2134,,,,,
EID_9135,F,47,3,Married,Springfield,Sales,Analytical,22,1,50,1,1,8,type2,1,3,-1.8176,-0.4537,2,3,8,5,0.0716,,,,,
EID_10319,M,36,2,Married,Washington,IT,Conceptual,7,4,31,0,2,4,type3,2,3,0.7516,0.7075,,2,8,5,0.1902,,,,,
EID_25688,F,60,3,Single,Washington,IT,Behavioral,32,1,64,0,5,6,type2,2,3,-0.9612,1.8688,2,4,5,3,0.2923,,,,,
EID_6008,F,63,4,Married,Lebanon,Operarions,Conceptual,38,2,37,1,3,7,type4,2,5,0.7516,-0.4537,2,1,8,4,0.0035,,,,,
EID_3198,F,55,3,Single,Lebanon,Sales,Directive,23,2,61,0,2,8,type2,1,3,1.6081,-0.4537,2,5,5,5,0.0484,,,,,
EID_14530,F,29,3,Married,Springfield,R&D,Directive,7,3,51,1,2,6,type2,1,2,,-0.4537,2,2,7,3,0.1116,,,,,
EID_16448,M,24,4,Single,Washington,IT,Analytical,5,1,68,2,2,5,type3,2,4,-0.1048,0.7075,1,2,9,3,0.0263,,,,,
EID_25766,M,30,1,Married,Washington,Purchasing,Conceptual,7,2,35,1,3,3,type2,2,3,0.7516,0.7075,2,5,7,3,0.6832,,,,,
EID_25591,M,54,3,Single,Springfield,Production,Conceptual,27,2,47,0,1,4,type2,2,3,0.7516,-1.615,1,4,8,3,0.173,,,,,
EID_14403,M,34,1,Single,Springfield,IT,Analytical,5,1,39,0,4,9,type3,1,3,0.7516,-0.4537,2,2,6,3,0.1026,,,,,
EID_1107,F,65,3,Married,Springfield,Logistics,Analytical,26,3,32,2,3,5,type3,2,2,1.6081,-0.4537,1,3,6,3,0.2639,,,,,
EID_13413,F,27,4,Single,Franklin,IT,Directive,3,2,38,0,5,9,type4,3,1,0.7516,0.7075,1,4,8,3,0.0197,,,,,
EID_11834,F,41,4,Married,Washington,Operarions,Conceptual,12,1,60,1,3,9,type3,4,3,0.7516,-0.4537,1,2,7,3,0.0394,,,,,
EID_7272,F,51,4,Married,Springfield,IT,Directive,23,4,57,2,1,9,type2,1,5,-0.1048,-1.615,2,4,7,5,0.0191,,,,,
EID_25301,M,27,3,Married,Washington,Operarions,Analytical,3,1,37,0,2,5,type2,2,3,0.7516,-0.4537,2,5,8,3,0.0283,,,,,
EID_10529,F,39,3,Married,Washington,Sales,Conceptual,16,2,59,0,3,4,type2,1,3,-0.1048,-0.4537,2,4,8,3,0.1737,,,,,
EID_21977,F,31,3,Single,Lebanon,Logistics,Behavioral,5,2,51,0,3,10,type3,1,2,-0.9612,1.8688,1,4,8,3,0.1327,,,,,
EID_25072,F,27,3,Married,Springfield,Sales,Behavioral,4,3,39,1,2,6,type2,4,4,-0.9612,-0.4537,2,2,7,5,0.0354,,,,,
EID_21204,F,31,3,Single,Washington,R&D,Analytical,8,1,38,1,3,3,type3,2,2,-0.9612,-0.4537,2,2,8,4,0.0013,,,,,
EID_8666,M,43,1,Married,Franklin,Human Resource Management,Behavioral,14,1,44,1,2,8,type2,2,3,-0.1048,0.7075,1,2,8,3,0.2438,,,,,
EID_10676,M,44,2,Single,Lebanon,R&D,Conceptual,22,3,27,1,5,7,type2,2,3,-1.8176,0.7075,2,2,5,5,0.1112,,,,,
EID_16989,F,22,4,Single,Lebanon,R&D,Behavioral,3,3,58,1,3,9,type1,4,3,,0.7075,,3,7,3,0.7999,,,,,
EID_18604,F,20,3,Single,Franklin,Production,Conceptual,1,1,56,0,4,6,type2,1,3,-0.9612,-0.4537,2,2,6,3,0.0338,,,,,
EID_5337,F,55,4,Married,Springfield,Marketing,Directive,24,2,68,1,2,5,type2,2,1,0.7516,-0.4537,2,2,8,3,0.4515,,,,,
EID_3332,F,51,1,Single,Lebanon,R&D,Directive,26,2,33,1,4,5,type2,2,5,-0.1048,-0.4537,2,2,9,3,0.8278,,,,,
EID_20601,F,47,5,Married,Lebanon,Sales,Behavioral,11,4,34,1,1,9,type2,1,3,-0.1048,-1.615,2,3,6,3,0.1723,,,,,
EID_4764,F,52,4,Married,Washington,IT,Directive,15,2,70,2,2,8,type2,4,3,1.6081,-0.4537,,2,9,4,0.0616,,,,,
EID_24221,M,35,3,Married,Franklin,Logistics,Analytical,6,2,53,1,2,8,type2,5,4,0.7516,0.7075,1,2,8,4,0.0039,,,,,
EID_25303,F,47,2,Married,Franklin,IT,Conceptual,22,2,70,1,4,4,type3,2,2,-1.8176,-0.4537,2,3,7,2,0.0333,,,,,
EID_14959,F,24,5,Married,Washington,Operarions,Analytical,5,4,36,1,5,6,type2,2,3,-1.8176,0.7075,,4,7,3,0.1683,,,,,
EID_11806,F,36,4,Single,Washington,Production,Behavioral,7,3,46,2,2,4,type2,1,2,0.7516,0.7075,,3,6,1,0.1086,,,,,
EID_11706,M,41,3,Married,Lebanon,IT,Behavioral,7,2,46,0,2,6,type2,1,3,0.7516,-0.4537,2,3,5,3,0.169,,,,,
EID_13752,M,35,3,Married,Lebanon,Sales,Conceptual,9,2,42,1,1,6,type4,3,2,0.7516,0.7075,2,2,8,4,0.1306,,,,,
EID_5703,F,63,3,Married,Franklin,IT,Behavioral,37,3,27,1,2,6,type2,1,3,-0.9612,0.7075,2,4,5,3,0.0366,,,,,
EID_2469,F,62,2,Married,Washington,IT,Directive,37,4,29,1,4,10,type3,3,3,0.7516,-0.4537,2,3,7,3,0.0159,,,,,
EID_8718,F,59,3,Married,Franklin,Logistics,Directive,27,4,49,1,4,7,type2,1,3,0.7516,-0.4537,2,5,7,3,0.219,,,,,
EID_3038,F,60,4,Married,Lebanon,R&D,Conceptual,31,1,31,0,1,5,type2,3,3,0.7516,1.8688,2,2,6,4,0.1282,,,,,
EID_6882,M,47,3,Single,Washington,IT,Conceptual,12,4,63,1,1,5,type0,1,3,0.7516,1.8688,2,3,7,3,0.1208,,,,,
EID_7622,M,50,3,Married,Franklin,IT,Directive,19,3,70,1,3,6,type2,3,3,0.7516,-0.4537,2,2,8,3,0.2413,,,,,
EID_21151,M,52,2,Single,Washington,Logistics,Analytical,24,4,67,1,2,1,type4,3,1,-0.1048,0.7075,2,2,7,5,0.0627,,,,,
EID_6230,F,48,1,Married,Washington,Logistics,Directive,23,2,45,1,2,7,type2,4,4,-0.1048,-0.4537,2,4,7,3,0.1763,,,,,
EID_1453,F,60,2,Single,Washington,IT,Behavioral,23,2,69,0,5,8,type2,1,3,,-0.4537,2,3,9,3,0.1801,,,,,
EID_15602,F,26,3,Married,Clinton,Logistics,Directive,3,3,66,1,2,6,type2,4,3,0.7516,0.7075,1,1,8,2,0.3201,,,,,
EID_6061,M,54,5,Single,Franklin,R&D,Conceptual,28,3,30,1,1,4,type2,2,3,0.7516,0.7075,2,1,6,2,0.1152,,,,,
EID_22183,F,31,2,Single,Franklin,Operarions,Analytical,6,4,40,2,2,3,type3,2,3,0.7516,0.7075,2,2,7,3,0.0066,,,,,
EID_15133,F,25,4,Married,Springfield,Purchasing,Behavioral,6,3,60,0,2,6,type2,1,1,-0.9612,-2.7762,3,3,6,3,0.1448,,,,,
EID_11895,M,40,2,Married,Springfield,Logistics,Behavioral,11,4,42,2,3,4,type4,3,3,-1.8176,-0.4537,3,1,8,3,0.8665,,,,,
EID_9555,F,58,5,Single,Lebanon,Operarions,Analytical,35,3,72,1,4,8,type2,3,2,-0.9612,-0.4537,,4,5,4,0.0015,,,,,
EID_5672,F,43,5,Married,Clinton,Accounting and Finance,Directive,18,4,20,1,4,8,type3,4,3,,-0.4537,2,3,5,3,0.1451,,,,,
EID_14634,F,25,4,Single,Clinton,Accounting and Finance,Analytical,6,4,25,1,3,4,type3,3,4,0.7516,1.8688,1,3,8,2,0.1143,,,,,
EID_20906,F,31,3,Single,Franklin,Sales,Analytical,6,4,69,1,3,7,type2,4,5,0.7516,-2.7762,2,2,8,3,0.0737,,,,,
EID_4688,M,57,4,Single,Franklin,Operarions,Conceptual,22,3,71,1,3,4,type3,3,3,0.7516,0.7075,,3,8,3,0.2126,,,,,
EID_18646,M,33,4,Single,Franklin,Marketing,Behavioral,1,1,51,0,2,2,type2,2,4,0.7516,-0.4537,3,2,6,4,0.0579,,,,,
EID_21036,M,30,5,Married,Springfield,Logistics,Conceptual,7,0,41,1,3,4,type2,1,2,0.7516,-0.4537,2,3,6,3,0.1468,,,,,
EID_4735,M,48,1,Married,Springfield,Operarions,Directive,17,3,28,0,3,6,type3,2,3,-0.9612,0.7075,,4,8,5,0.1097,,,,,
EID_17691,M,25,2,Married,Lebanon,Sales,Analytical,6,2,35,1,5,5,type2,2,2,-0.1048,-1.615,2,3,6,4,0.1998,,,,,
EID_14961,M,27,4,Single,Lebanon,R&D,Conceptual,5,2,59,0,5,9,type3,3,3,-0.1048,-0.4537,2,1,9,4,0.0395,,,,,
EID_1390,M,58,2,Married,Springfield,Logistics,Conceptual,32,1,72,0,3,5,type2,3,3,0.7516,0.7075,1,4,8,3,0.2596,,,,,
EID_11550,M,34,3,Single,Washington,Human Resource Management,Analytical,5,2,62,1,4,9,type2,1,4,1.6081,0.7075,2,2,6,3,0.0403,,,,,
